,NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,Type_Activation,Donor_Activation,Donor_CellType
1190,397.9314118,2313.181618,66.7639451,351.1440637,2370.703971,72.73165392,1.049271959,1031.401797,894.0831278,204,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1191,393.0277157,2304.352598,68.44060539,337.2075147,2290.807451,73.55063284,0.999293,993.553271,845.961541,204,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1196,403.6750049,2384.148049,66.53459854,315.9216146,2456.004293,75.61255561,1.040064691,1061.402985,835.0877937,205,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1197,340.2492585,2442.024634,50.71447171,368.9515415,2565.786098,54.71557854,0.796309115,1372.259163,1356.173954,205,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1199,456.516361,2577.184634,59.18023756,421.981639,2406.513805,74.34826244,1.017549655,1318.94116,912.4461454,205,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1200,436.6528683,2547.001854,61.7569839,378.3206537,2282.301805,71.82103317,1.005955589,1242.241942,903.2034098,205,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1208,418.7447427,2811.234175,47.98740874,376.8855971,2452.598155,71.35889709,1.00354567,1664.576806,962.0004756,206,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1209,410.580267,2483.470291,66.83901359,349.4501505,2140.078932,72.04182913,1.013570452,1094.576188,844.4781364,206,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1210,425.4933204,2465.386359,64.08134515,384.0883058,2333.955194,71.95068883,0.98662602,1159.942302,925.3263576,206,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1217,414.5708213,2521.867101,62.33004155,298.1246957,2185.396135,72.79950193,1.006718531,1209.646665,803.5451871,207,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1221,396.1072067,2147.990625,72.86034375,374.775649,2461.570337,72.16658269,1.01703131,876.8719362,945.5474013,208,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1227,437.4705694,2369.618134,64.86627464,404.7484354,2664.915455,72.76450478,1.019972118,1109.595956,994.1351138,209,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1228,396.1935646,2407.571962,65.9273823,358.1340574,2349.154354,72.30599234,1.003431239,1078.707164,902.8914255,209,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1234,446.3388325,2485.563828,63.82916746,437.0416172,2304.162967,71.45033732,1.003850026,1183.58519,951.4714084,209,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1242,483.0839573,2562.999858,63.93137204,358.6234028,2542.810474,71.90219052,0.990469403,1225.624237,959.3628035,211,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1245,405.7551422,2449.325592,63.64173412,334.737019,2313.807346,74.469891,1.022758685,1150.690429,835.0369663,211,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1250,295.1109481,2284.942642,60.05425142,307.3292783,2179.973302,68.43579245,0.88230829,1087.772465,894.3575714,212,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1256,403.3825794,2430.506028,62.27129206,449.9176449,2400.381589,72.50563879,1.044574887,1165.651703,973.5119276,214,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1257,359.715229,2237.192056,62.49532664,333.4692944,2191.774346,75.09567196,0.973070346,1058.672562,790.0426539,214,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1260,420.9533738,2348.55715,68.30182897,448.8800187,2471.66729,71.83892196,1.010521011,1032.770268,1010.129105,214,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1262,375.2782,2282.205256,64.46062558,424.3044093,2399.956233,74.0704,0.995692691,1049.810624,927.4974499,215,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1263,396.1581674,2207.573814,65.10740233,368.7315442,2395.214326,75.6511214,1.002408258,1024.894533,853.9897801,215,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1271,373.8417731,2332.894259,64.62914722,333.5828426,2298.026435,69.70850741,0.990066437,1058.255156,921.1335437,216,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1274,409.5698056,2441.413472,64.9722625,363.7063287,2498.575139,72.16691806,0.99611542,1119.87805,948.8394823,216,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1280,387.4157972,2444.242949,65.58114793,325.7183641,2420.792719,69.73537373,0.976804974,1097.975057,956.1649294,217,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1281,426.6330922,2554.683825,60.1885023,364.0164516,2317.715207,70.12368571,0.996459708,1276.114704,935.6135833,217,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1283,355.4495688,2262.699358,64.77091147,368.1951835,2274.199771,72.91980826,0.991864802,1025.292603,878.3244307,218,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1291,389.4142648,2307.85589,67.28620731,396.7400868,2334.902968,73.29730594,0.939838664,1013.674509,909.7347917,219,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1292,371.1523014,2313.218904,60.4141516,393.555105,2280.387123,72.46795753,0.967651775,1137.861107,904.9175651,219,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1297,404.3518174,2348.765525,67.04977443,331.6907763,2371.276256,77.31133105,0.988052604,1048.228707,789.8270354,219,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1298,427.6501461,2523.262785,65.52062831,365.5299863,2300.52653,70.50594064,0.987943265,1154.509449,931.1309415,219,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1300,405.4174364,2436.511591,61.09603091,441.3153955,2731.070727,74.21151545,1.016922976,1195.21745,1010.617642,220,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1302,385.4511538,2278.901629,66.65599548,349.9548597,2380.522805,74.28021855,1.037840529,1015.022888,864.8313664,221,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1312,404.6597668,2293.867668,65.70569193,415.5594753,2440.193453,71.46356099,1.013353947,1050.182925,982.1974473,223,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1320,420.0368356,2370.934089,61.63049733,347.9252356,2357.800044,72.75764578,0.999228466,1164.169063,888.601852,225,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1322,398.0448889,2452.089733,65.55695111,391.5198711,2518.424578,74.30884933,0.981042468,1106.837585,927.415393,225,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1323,415.2754044,2833.048,45.23212578,417.9580844,2671.7624,69.08204578,0.959748023,1737.598956,1100.662684,225,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1324,396.63316,2367.440933,59.71165733,426.7458933,2473.009111,72.512596,1.006455228,1192.380694,976.8671586,225,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1326,394.459646,2389.734071,67.07574159,362.1570575,2438.405664,72.10151327,1.016139464,1045.511953,933.7303551,226,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1329,432.5368009,2495.967522,63.7570208,453.4271814,2623.25385,73.41682832,0.972805315,1179.407328,1021.065702,226,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1331,391.8710396,2317.052026,65.83899736,317.6422643,2335.157181,74.03912467,1.029178144,1047.402812,835.7244837,227,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1337,392.5135395,2240.537632,65.67234079,319.3368421,2306.198991,73.0740193,0.998203725,1022.94911,847.9802978,228,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1338,399.1804211,2340.471053,63.24627807,377.8253289,2376.923991,71.84375395,0.966704303,1108.472903,928.0087562,228,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1343,428.4771491,2552.261491,64.96236228,295.7103333,2246.391798,73.04031754,1.017767422,1173.124403,816.5269798,228,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1351,439.2697118,2545.779301,63.45942227,414.7001485,2393.78524,71.56238079,1.001958646,1210.072377,963.4320742,229,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1353,412.0647435,2340.68913,64.1780387,402.9288478,2584.415522,74.63470739,0.999837792,1096.925481,949.2706285,230,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1360,424.3660563,2341.027056,62.51663463,324.0945671,2212.23987,71.38726017,1.014263984,1137.678937,855.907435,231,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1363,418.2305758,2494.95342,63.8830368,373.3685325,2313.805498,68.4306961,0.973297234,1167.196245,976.1004709,231,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1368,448.2709138,2891.863362,46.67367888,413.2463362,2616.97306,65.78656552,0.983791646,1748.85705,1155.506805,232,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1374,414.8145579,2494.735021,63.42941459,380.4906052,2506.895708,71.15973219,0.985784691,1174.373932,990.4676814,233,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1375,426.2396438,2467.793476,60.99950129,388.2913948,2423.116009,74.61278755,1.011007574,1221.719457,894.5908874,233,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1379,375.9381574,2298.321234,65.09135915,366.6181702,2396.322468,71.68560426,1.03106454,1042.307274,933.2326391,235,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1385,373.2033305,2243.351864,63.80101144,353.2213305,2348.397669,74.5790411,0.993216104,1047.429542,855.677195,236,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1395,381.8933966,2419.02097,64.20006709,377.5255274,2463.295738,71.05284304,0.984778858,1111.970329,974.9783652,237,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1396,419.1828487,2283.098908,64.57556513,408.5362773,2435.668613,75.51009454,1.049641512,1076.478677,892.5517876,238,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1398,414.8262185,2546.610378,53.71403319,346.3509706,2365.547437,68.93915882,0.979731175,1402.495734,969.329216,238,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1400,382.417728,2288.539038,66.49940502,363.478728,2432.660167,72.41466987,0.973222747,1019.190565,926.1238803,239,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1408,437.9123042,2349.402458,61.97029417,437.0951083,2589.397042,74.62389833,1.043291789,1163.464267,971.283853,240,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1409,355.2383542,2310.308417,65.65335417,382.4061104,2418.305292,72.78073167,1.030683997,1021.066748,928.3657837,240,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1413,433.6437,2483.006542,66.52762042,347.3765833,2359.47775,75.56235125,1.006136345,1119.886282,836.6842684,240,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1420,431.8516846,2485.345643,65.34075145,355.7208299,2398.69112,71.72584979,0.994524079,1144.439134,922.9963281,241,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1421,424.7349295,2492.779129,58.09903361,329.3644066,2197.455892,70.82153734,0.966155767,1294.255708,870.6596226,241,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1424,321.1144339,2218.193884,69.35946488,310.5934587,2165.170083,76.65158182,0.986965351,908.1792121,742.5132325,242,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1425,420.9395537,2439.794504,67.93712686,358.4811198,2247.412851,74.78487934,0.9280905,1059.399254,836.9323511,242,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1426,397.5808306,2313.313926,63.83977769,348.4038967,2344.403719,72.5602562,0.994807339,1084.883628,891.1294038,242,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1433,401.83193,2430.788724,61.0887177,399.3169465,2302.83535,71.75403621,0.979481115,1189.335764,924.4204705,243,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1434,416.5300453,2318.700206,69.41909712,360.146,2389.18716,71.53488189,1.007549007,1010.729447,931.6203796,243,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1438,421.5032254,2519.277623,63.28515533,361.2671803,2332.822008,74.24549918,1.028249462,1192.381354,861.7775976,244,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1441,457.3350449,2468.013306,65.42843061,366.4638776,2431.592,72.07215878,1.025189814,1146.715873,937.1019004,245,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1442,369.1717959,2308.88902,65.28160531,373.2241469,2250.442082,70.30046122,0.947140038,1037.908117,925.8526866,245,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1444,422.151898,2490.680204,65.49345265,328.6653265,2299.031551,73.58884367,0.994010052,1136.16364,847.1762461,245,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1445,410.206449,2472.583061,62.39074122,492.7904612,2635.327102,73.70517265,0.997025036,1189.157437,1042.442964,245,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1449,273.6968333,2135.495772,68.45685122,330.8956667,2277.894309,70.90789959,0.736999565,858.6454424,894.9252222,246,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1450,404.2820854,2534.609634,58.56490325,389.5825407,2418.593577,68.8381374,0.98069956,1285.747931,1012.249499,246,M,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
1452,442.9476626,2837.095935,41.99949837,384.8201748,2576.745935,65.68146138,0.987988971,1830.051862,1131.923331,246,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1459,390.1313508,2328.030242,63.27239194,397.1066653,2535.759919,73.16725685,1.051607303,1097.533723,957.5640182,248,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1460,368.2966573,2405.716694,63.34710403,340.9301008,2393.514677,69.97711653,0.948388432,1114.600769,955.3695945,248,M,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
1462,401.1532016,2839.891089,44.97295484,350.0804476,2429.479677,66.25973306,0.97903291,1741.041665,1037.973975,248,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1468,419.6084821,2499.850199,59.20129243,431.8558327,2507.393307,72.07645697,1.035470659,1264.971306,998.7977143,251,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1471,412.74575,2356.426508,59.19185595,379.0995833,2414.250833,73.71302659,0.955898032,1200.38769,907.2271519,252,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1477,426.5596627,2513.044841,59.93927738,365.7919246,2290.00123,71.81636667,0.981050035,1262.222967,901.9596719,252,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1480,377.0802165,2291.755945,63.14340984,336.5582205,2348.592717,72.0433689,0.981258815,1077.67017,895.8170994,254,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1481,417.4392874,2408.668504,60.2901,450.3112598,2384.049173,72.05794528,0.98925974,1209.721606,978.2063408,254,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1482,358.2906299,2345.07815,69.38802992,381.2464961,2384.674961,69.31793622,1.010433642,975.0612787,991.2793926,254,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1485,377.8912353,2244.23149,66.86665961,487.2675569,2543.446863,71.88025137,1.029984966,990.311608,1048.015531,255,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1486,389.6130745,2298.212314,61.5774102,415.8525961,2404.092431,71.91246235,0.99597972,1120.426113,963.1652615,255,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1489,422.0407031,2349.913164,65.52954531,331.4532539,2446.231016,73.2160332,0.974073508,1082.132676,890.1704829,256,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1491,409.9279258,2363.524844,69.11203711,380.5429688,2445.911445,72.95874336,1.000009159,1014.420213,915.8341496,256,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1494,457.2480584,2508.904747,65.3809463,393.1044475,2553.082763,75.76004981,1.019892046,1166.543224,904.954244,257,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1495,431.8947743,2511.205253,62.03100311,427.6325331,2473.522179,73.31850934,0.995644739,1222.536289,959.8200804,257,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1496,391.9298605,2265.420736,66.11045581,341.6720465,2336.038643,72.78433256,1.065536567,1024.209782,875.8319935,258,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1497,400.7685349,2294.769729,66.90099419,364.1176822,2290.09876,72.25025271,0.944431344,1023.433579,894.1839121,258,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1504,431.6247027,2541.443977,61.24570077,392.7171042,2338.563243,71.56180386,0.983615405,1249.18506,936.982962,259,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1509,445.4608812,2431.348506,64.76006398,382.5037395,2334.46682,74.69176207,1.000067873,1145.075404,863.8410726,261,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1511,373.943084,2358.164351,69.35930076,446.0482443,2387.087557,73.71627366,1.036733501,978.6916454,944.5628035,262,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1513,411.2355399,2253.678973,67.53502167,323.3868403,2260.10346,76.55592129,0.989770507,1003.607664,781.6895138,263,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1514,440.2664791,2653.323308,59.97181673,413.2540684,2402.790076,71.34074905,1.00613117,1329.220799,970.2310834,263,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1515,448.4011742,2846.901667,47.98628561,436.7163939,2591.701553,69.14232689,1.003324538,1693.970213,1087.857668,264,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1522,408.5504572,2267.237323,63.76080446,360.977,2441.533346,75.45667026,1.00182404,1078.262731,859.6090344,269,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1531,416.961239,2426.004265,65.32600662,389.8479559,2392.833199,69.84239963,0.988729466,1114.677128,988.1165854,272,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1533,366.063365,2292.191898,63.80571204,388.565931,2367.730182,70.97620146,1.006440217,1056.495327,955.7315289,274,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1534,438.8637428,2482.124891,63.78390942,338.1910072,2241.638007,69.50474638,0.986685425,1179.050969,912.5732975,276,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1535,437.7205797,2578.865435,60.77956413,355.7616703,2419.003986,71.69496667,0.994124573,1275.613708,925.8117987,276,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1536,374.5412996,2203.252274,69.24684765,337.655083,2373.911949,73.00883718,0.960845037,933.478303,883.4724073,277,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1539,434.7781007,2537.224928,61.30153489,364.7238165,2178.330432,69.12721151,0.997900924,1251.235331,919.773596,278,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1541,395.2713405,2340.422437,66.95218853,392.0608029,2339.49871,76.40825305,0.960337904,1033.070924,847.5334091,279,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1545,450.2499749,2524.730358,63.75187455,346.6230717,2282.610394,70.33514803,0.977255651,1209.366427,916.2101045,279,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1548,426.4127679,2520.441429,62.72538,338.7327,2179.413464,71.39839321,0.994570971,1210.589857,861.0955197,280,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1553,424.7188239,2433.894965,66.382375,351.426831,2241.186127,72.15636092,1.004716945,1106.452033,866.1548596,284,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1556,398.1943252,2406.686958,61.02614056,332.0709231,2238.034545,71.84733182,0.996738679,1176.472059,860.1136409,286,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1559,408.7400556,2443.614653,64.14242986,381.45675,2433.894271,68.22747813,0.952536187,1137.045667,1025.344561,288,M,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
1560,397.5653438,2436.904306,62.62738194,333.6046667,2356.408854,68.7399559,0.984775042,1161.053243,964.6205451,288,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1561,411.9720484,2284.700381,61.91842422,402.6860796,2430.868374,70.44686817,1.027891344,1118.51314,992.6323674,289,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1565,395.8750756,2491.88512,56.90951306,363.5895739,2227.445155,71.35045086,0.985652292,1300.276343,885.1478324,291,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1567,428.133274,2544.71137,61.44146541,365.4574658,2265.049178,68.81710171,0.992020016,1247.348703,953.6174161,292,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1577,421.4333803,2518.303574,63.82864361,337.0671541,2362.796459,73.50818197,0.990040555,1178.30838,867.1542404,305,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1580,448.1104563,2908.957282,44.69203851,332.6782136,2382.486472,67.18991294,0.976736804,1807.61104,999.3193134,309,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1585,409.9420927,2434.497476,63.53709617,375.8987827,2530.771821,72.67197157,0.975433518,1140.02054,956.3801283,313,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1588,414.5659524,2369.00673,63.51405524,442.6644063,2487.641651,72.48463651,1.011229804,1124.615627,993.1029307,315,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1589,404.0657746,2482.574,63.80454063,347.908054,2268.464952,72.85253619,1.018089365,1156.710586,860.5222855,315,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1591,374.8573703,1989.921677,82.48963797,304.6116424,2095.370728,72.08963196,1.010574251,657.1108556,801.7391485,316,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1597,359.3378302,1793.108082,82.90681352,371.6445031,2171.159245,71.84071509,0.991468124,602.6757503,874.0816493,318,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1601,357.9122975,1952.627147,83.17113098,369.2584172,2291.738405,71.41841902,1.025361317,624.6779979,914.6988262,326,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1605,360.2710328,2034.8,82.59185761,326.6706328,2103.740985,70.17523522,1.016360047,649.8620751,854.0076572,335,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1607,339.2641598,2280.122308,65.37598846,377.2520355,2546.894231,72.28335414,0.947206455,1006.551096,966.7443074,338,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1616,414.5131709,2840.757493,48.09920171,326.7636781,2326.200598,70.85223447,0.983286878,1674.330931,907.6734626,351,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1617,429.0629322,2908.823785,44.64528983,328.3576017,2432.021582,69.46948051,1.00371016,1800.280739,970.3850052,354,N,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
1622,326.8223861,1873.31244,78.39377105,339.5936756,2127.993861,72.38673807,0.88922765,659.477969,829.703704,373,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1629,358.5024489,1707.631621,84.87799277,350.2476683,2283.036933,70.75438105,1.0100198,563.2003181,912.8388853,401,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
1631,300.19805,2241.967595,63.31642452,428.3995476,2508.984786,69.93779167,0.958358705,1010.432919,1041.768666,420,D,CD69-,NK-Cells,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
